Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
s yk,OTHER_INDOOR,02-03-2023,22:26:31,00:41:30,,81,,,,,175,,,,,,,,,,,170.0,70.0,195,55,55,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,115,,,,,,,,,
,00:00:01,114,,,,,,,,,
,00:00:02,112,,,,,,,,,
,00:00:03,111,,,,,,,,,
,00:00:04,109,,,,,,,,,
,00:00:05,107,,,,,,,,,
,00:00:06,106,,,,,,,,,
,00:00:07,107,,,,,,,,,
,00:00:08,108,,,,,,,,,
,00:00:09,109,,,,,,,,,
,00:00:10,110,,,,,,,,,
,00:00:11,109,,,,,,,,,
,00:00:12,108,,,,,,,,,
,00:00:13,107,,,,,,,,,
,00:00:14,106,,,,,,,,,
,00:00:15,105,,,,,,,,,
,00:00:16,104,,,,,,,,,
,00:00:17,104,,,,,,,,,
,00:00:18,103,,,,,,,,,
,00:00:19,102,,,,,,,,,
,00:00:20,101,,,,,,,,,
,00:00:21,99,,,,,,,,,
,00:00:22,98,,,,,,,,,
,00:00:23,95,,,,,,,,,
,00:00:24,93,,,,,,,,,
,00:00:25,89,,,,,,,,,
,00:00:26,86,,,,,,,,,
,00:00:27,83,,,,,,,,,
,00:00:28,80,,,,,,,,,
,00:00:29,78,,,,,,,,,
,00:00:30,77,,,,,,,,,
,00:00:31,76,,,,,,,,,
,00:00:32,76,,,,,,,,,
,00:00:33,75,,,,,,,,,
,00:00:34,75,,,,,,,,,
,00:00:35,74,,,,,,,,,
,00:00:36,74,,,,,,,,,
,00:00:37,73,,,,,,,,,
,00:00:38,72,,,,,,,,,
,00:00:39,71,,,,,,,,,
,00:00:40,70,,,,,,,,,
,00:00:41,68,,,,,,,,,
,00:00:42,66,,,,,,,,,
,00:00:43,66,,,,,,,,,
,00:00:44,65,,,,,,,,,
,00:00:45,65,,,,,,,,,
,00:00:46,65,,,,,,,,,
,00:00:47,65,,,,,,,,,
,00:00:48,66,,,,,,,,,
,00:00:49,67,,,,,,,,,
,00:00:50,68,,,,,,,,,
,00:00:51,69,,,,,,,,,
,00:00:52,69,,,,,,,,,
,00:00:53,70,,,,,,,,,
,00:00:54,71,,,,,,,,,
,00:00:55,72,,,,,,,,,
,00:00:56,72,,,,,,,,,
,00:00:57,73,,,,,,,,,
,00:00:58,74,,,,,,,,,
,00:00:59,73,,,,,,,,,
,00:01:00,72,,,,,,,,,
,00:01:01,72,,,,,,,,,
,00:01:02,71,,,,,,,,,
,00:01:03,71,,,,,,,,,
,00:01:04,71,,,,,,,,,
,00:01:05,71,,,,,,,,,
,00:01:06,71,,,,,,,,,
,00:01:07,71,,,,,,,,,
,00:01:08,71,,,,,,,,,
,00:01:09,70,,,,,,,,,
,00:01:10,69,,,,,,,,,
,00:01:11,69,,,,,,,,,
,00:01:12,68,,,,,,,,,
,00:01:13,67,,,,,,,,,
,00:01:14,67,,,,,,,,,
,00:01:15,67,,,,,,,,,
,00:01:16,67,,,,,,,,,
,00:01:17,67,,,,,,,,,
,00:01:18,67,,,,,,,,,
,00:01:19,67,,,,,,,,,
,00:01:20,68,,,,,,,,,
,00:01:21,69,,,,,,,,,
,00:01:22,70,,,,,,,,,
,00:01:23,71,,,,,,,,,
,00:01:24,72,,,,,,,,,
,00:01:25,73,,,,,,,,,
,00:01:26,73,,,,,,,,,
,00:01:27,74,,,,,,,,,
,00:01:28,74,,,,,,,,,
,00:01:29,73,,,,,,,,,
,00:01:30,73,,,,,,,,,
,00:01:31,73,,,,,,,,,
,00:01:32,73,,,,,,,,,
,00:01:33,73,,,,,,,,,
,00:01:34,73,,,,,,,,,
,00:01:35,74,,,,,,,,,
,00:01:36,74,,,,,,,,,
,00:01:37,74,,,,,,,,,
,00:01:38,74,,,,,,,,,
,00:01:39,73,,,,,,,,,
,00:01:40,72,,,,,,,,,
,00:01:41,72,,,,,,,,,
,00:01:42,71,,,,,,,,,
,00:01:43,71,,,,,,,,,
,00:01:44,71,,,,,,,,,
,00:01:45,71,,,,,,,,,
,00:01:46,71,,,,,,,,,
,00:01:47,71,,,,,,,,,
,00:01:48,71,,,,,,,,,
,00:01:49,71,,,,,,,,,
,00:01:50,71,,,,,,,,,
,00:01:51,73,,,,,,,,,
,00:01:52,74,,,,,,,,,
,00:01:53,75,,,,,,,,,
,00:01:54,75,,,,,,,,,
,00:01:55,75,,,,,,,,,
,00:01:56,75,,,,,,,,,
,00:01:57,76,,,,,,,,,
